"timestamp","position_lat","position_long","distance","altitude","cadence","speed","temperature","vertical_speed"
2022-04-19 18:59:58,34.2259584087878,-116.866585565731,2716,2249,80,3.16,21,0.22
2022-04-19 18:59:59,34.2259392142296,-116.866572825238,2720,2249,80,3.16,21,0.24
2022-04-19 19:00:00,34.2259135656059,-116.866560000926,NA,NA,NA,NA,NA,NA
2022-04-19 19:00:01,34.2258943710476,-116.866547176614,2725,2249.4,80,3.12,21,0.22
2022-04-19 19:00:02,34.2258688062429,-116.866534436122,2725,2250.2,81,3.12,21,0.22
2022-04-19 19:00:03,34.225839972496,-116.866534436122,2730,2250.4,81,3.08,21,0.22
2022-04-19 19:00:04,34.2258144076914,-116.86652161181,2732,2250.8,81,3.08,21,0.22
2022-04-19 19:00:05,34.2257920280099,-116.86652161181,2736,2251.2,81,3.04,21,0.22
2022-04-19 19:00:06,NA,NA,2736,2251.6,81,3.04,21,0.22
2022-04-19 19:00:07,34.2257536388934,-116.866495963186,2738,2252.2,81,2.94,21,0.22
2022-04-19 19:00:08,34.2257343605161,-116.866495963186,2741,2252.6,81,2.94,21,0.22
2022-04-19 19:00:09,34.2257119808346,-116.86652161181,2741,2252.8,81,2.88,21,0.24
2022-04-19 19:00:11,34.2257279902697,-116.866534436122,2747,2253.2,81,2.84,21,0.24
2022-04-19 19:00:12,34.2257471848279,-116.866547176614,2750,2253.2,81,2.84,21,0.26
2022-04-19 19:00:13,NA,NA,2755,2253.2,81,2.92,21,0.26
2022-04-19 19:00:14,34.2257760185748,-116.866572825238,2758,2253.2,81,2.92,21,0.26
2022-04-19 19:00:15,34.2257952131331,-116.866585565731,2762,2253.2,81,3,21,0.26
2022-04-19 19:00:16,34.2258175928146,-116.866611214355,2765,2253.2,81,3,21,0.26
2022-04-19 19:00:17,34.2258496116847,-116.866636779159,2768,2252.8,81,3,21,0.26
2022-04-19 19:00:18,34.2258751764894,-116.866662427783,2772,2253,81,3,21,0.24
2022-04-19 19:00:19,34.2259040102363,-116.866687992588,2775,2252.6,81,3.06,21,0.22
2022-04-19 19:00:20,34.2259263899177,-116.8667008169,2779,2252.6,81,3.06,21,0.22
2022-04-19 19:00:21,34.2259520385414,-116.8667008169,2783,2252,81,3.14,21,0.2
2022-04-19 19:00:22,34.2259839735925,-116.866726381704,2787,2251.8,81,3.14,21,0.2
2022-04-19 19:00:23,34.2260128073394,-116.866726381704,2790,2251.8,82,3.16,21,0.18
2022-04-19 19:00:24,34.2260448262095,-116.866739206016,2794,2251.8,82,3.16,21,0.18
2022-04-19 19:00:25,34.2260735761374,-116.866764770821,2797,2251.8,82,3.18,21,0.18
2022-04-19 19:00:26,34.2261055950075,-116.866777595133,2801,2252.2,82,3.18,21,0.16
2022-04-19 19:00:27,34.2261311598122,-116.866790419444,2804,2252.4,82,3.2,21,0.16
2022-04-19 19:00:28,34.2261568084359,-116.866815984249,2807,2252.4,82,3.2,21,0.14
2022-04-19 19:00:29,34.2261760029942,-116.866841632873,2810,2252.4,81,3.2,21,0.14
2022-04-19 19:00:30,34.2262080218643,-116.866854373366,2814,2252.6,81,3.2,21,0.12
2022-04-19 19:00:31,34.2262367717922,-116.866867197677,2817,2252.6,81,3.2,20,0.12
2022-04-19 19:00:32,34.2262624204159,-116.866880021989,2820,2252.8,81,3.2,20,0.1
2022-04-19 19:00:33,34.2262879852206,-116.866892762482,2824,2253.2,81,3.22,20,0.1
2022-04-19 19:00:34,34.226310364902,-116.866918411106,2827,2253.2,81,3.22,20,0.08
2022-04-19 19:00:35,34.2263360135257,-116.866943975911,2829,2253.4,81,3.18,20,0.08
2022-04-19 19:00:36,34.2263520229608,-116.866969624534,2832,2254,81,3.18,20,0.06
2022-04-19 19:00:37,34.2263680323958,-116.867008013651,2835,2254.4,81,3.14,20,0.04
2022-04-19 19:00:38,34.2263807728887,-116.867033578455,2838,2255,82,3.14,20,0.04
2022-04-19 19:00:39,34.2263840418309,-116.867059227079,2841,2255.4,82,3.14,20,0.02
2022-04-19 19:00:40,34.226371217519,-116.867084791884,2843,2255.6,82,3.14,20,0.04
2022-04-19 19:00:41,34.2263647634536,-116.867110440508,2847,2255.6,82,3.14,20,0.04
2022-04-19 19:00:42,34.2263488378376,-116.867136005312,2850,2255.4,82,3.14,20,0.06
2022-04-19 19:00:43,34.2263263743371,-116.867161570117,2852,2255.2,82,3.06,20,0.06
2022-04-19 19:00:44,34.226310364902,-116.867174394429,2856,2255.2,82,3.06,20,0.06
2022-04-19 19:00:45,34.226294439286,-116.867212783545,2859,2255.2,82,3.1,20,0.08
2022-04-19 19:00:46,34.2262816149741,-116.867238432169,2861,2255.2,82,3.1,20,0.08
2022-04-19 19:00:47,34.2262656055391,-116.867251172662,2866,2255,82,3.12,20,0.1
2022-04-19 19:00:48,34.2262367717922,-116.867276821285,2868,2255,82,3.12,20,0.1
2022-04-19 19:00:49,34.2262175772339,-116.86730238609,2868,2255,82,3.1,20,0.1
2022-04-19 19:00:50,34.2262015677989,-116.867315210402,2875,2255,82,3.1,20,0.1
2022-04-19 19:00:51,34.2261760029942,-116.867353599519,2877,2255.2,82,3.1,20,0.1
2022-04-19 19:00:52,34.2261568084359,-116.86736642383,2877,2255.6,82,3.1,20,0.12
2022-04-19 19:00:53,34.2261376138777,-116.867391988635,2882,2256,82,3.06,20,0.12
2022-04-19 19:00:54,34.2261247895658,-116.867430377752,2882,2256.2,82,3.06,20,0.12
2022-04-19 19:00:55,34.2261087801307,-116.867443202063,2886,2256.2,82,3,20,0.12
2022-04-19 19:00:56,NA,NA,2889,2256,82,3,20,0.12
2022-04-19 19:00:57,34.2260895855725,-116.86748159118,2892,2256,82,3.02,20,0.12
2022-04-19 19:00:58,NA,NA,2896,2256.6,82,3.02,20,0.12
2022-04-19 19:00:59,34.2261087801307,-116.867519980296,2898,2257,82,3.02,20,0.12
2022-04-19 19:01:00,34.2261311598122,-116.867532804608,2898,2257.6,82,3.02,20,0.14
2022-04-19 19:01:01,34.2261568084359,-116.867558369413,2903,2258.4,82,3,20,0.14
2022-04-19 19:01:02,34.2261823732406,-116.867584018037,2906,2258.8,83,3,20,0.14
2022-04-19 19:01:03,34.2262015677989,-116.86759675853,2909,2259.4,83,2.98,20,0.14
2022-04-19 19:01:04,NA,NA,2911,2260.2,83,2.98,20,0.14
2022-04-19 19:01:05,34.2262304015458,-116.867635231465,2911,2260.8,83,2.94,20,0.14
2022-04-19 19:01:06,34.2262432258576,-116.86766079627,2915,2260.8,84,2.94,20,0.14
2022-04-19 19:01:07,34.2262464109808,-116.867686361074,2919,2260.6,84,2.98,20,0.14
2022-04-19 19:01:08,34.226249596104,-116.867712009698,2922,2260.6,84,2.98,20,0.14
2022-04-19 19:01:09,NA,NA,2925,2260.8,84,3,20,0.16
2022-04-19 19:01:10,34.2262367717922,-116.867750398815,2928,2260.8,84,3,20,0.16
2022-04-19 19:01:11,34.2262240312994,-116.867788787931,2933,2261,84,3.18,21,0.16
2022-04-19 19:01:12,34.2262048367411,-116.867814436555,2936,2261.2,84,3.18,21,0.16
2022-04-19 19:01:13,34.2261855583638,-116.86784000136,2940,2261.6,84,3.18,21,0.18
2022-04-19 19:01:14,34.2261663638055,-116.867865566164,2942,2262,83,3.18,21,0.18
2022-04-19 19:01:15,34.2261376138777,-116.8679040391,2946,2262.4,83,3.16,21,0.2
2022-04-19 19:01:16,34.2261247895658,-116.867929603904,2949,2262.6,82,3.16,21,0.2
2022-04-19 19:01:17,34.2261152341962,-116.867967993021,2953,2263,82,3.22,21,0.22
2022-04-19 19:01:18,34.2261087801307,-116.867993641645,2956,2263.8,81,3.22,21,0.24
2022-04-19 19:01:19,34.2261087801307,-116.868032030761,2960,2264.2,81,3.24,21,0.24
2022-04-19 19:01:20,34.2261055950075,-116.868070419878,2964,2264.4,81,3.24,21,0.26
2022-04-19 19:01:21,34.2261087801307,-116.868108808994,2966,2264.2,80,3.24,21,0.26
2022-04-19 19:01:22,34.2261247895658,-116.868134373799,2969,2264.2,80,3.24,21,0.28
2022-04-19 19:01:23,34.2261344287544,-116.868172762915,2969,2264.2,81,3.1,21,0.28
2022-04-19 19:01:24,34.2261504381895,-116.868211235851,2973,2264,81,3.1,21,0.3
2022-04-19 19:01:25,34.2261536233127,-116.868236800656,2973,2264,82,3.02,21,0.3
2022-04-19 19:01:26,34.2261504381895,-116.868275189772,2978,2264,83,3.02,21,0.3
2022-04-19 19:01:27,NA,NA,2980,2264.6,84,2.96,21,0.32
2022-04-19 19:01:28,34.2261376138777,-116.868313578889,2983,2265,84,2.96,21,0.3
2022-04-19 19:01:29,NA,NA,2983,2265,84,2.88,21,0.3
2022-04-19 19:01:30,34.2261087801307,-116.868351968005,2986,2265,83,2.88,21,0.28
2022-04-19 19:01:31,34.2260927706957,-116.868364792317,2990,2265,82,2.9,21,0.26
2022-04-19 19:01:32,34.2260735761374,-116.868351968005,2992,2265.6,82,2.9,21,0.24
2022-04-19 19:01:33,NA,NA,2996,2265.8,81,2.92,21,0.24
2022-04-19 19:01:34,34.2260543815792,-116.868326403201,2999,2265.8,81,2.92,21,0.22
2022-04-19 19:01:35,34.2260640207678,-116.868288014084,3003,2265.8,81,2.98,21,0.2
2022-04-19 19:01:36,34.2260543815792,-116.86826236546,3008,2265.6,81,2.98,21,0.2
2022-04-19 19:01:37,34.2260543815792,-116.868223976344,3011,2265.6,82,3.1,21,0.2
2022-04-19 19:01:38,34.226051196456,-116.868185587227,3015,2265.6,82,3.1,21,0.2
2022-04-19 19:01:39,34.2260543815792,-116.868147198111,3017,2265.8,83,3.06,21,0.2
2022-04-19 19:01:40,34.2260640207678,-116.868095984682,3021,2266.2,83,3.06,21,0.2
2022-04-19 19:01:41,34.2260640207678,-116.868057595566,3023,2266.6,82,3.06,21,0.2
2022-04-19 19:01:42,34.2260640207678,-116.868019206449,3027,2267.2,81,3.06,21,0.2
2022-04-19 19:01:43,34.2260640207678,-116.867993641645,3030,2267.6,81,3.14,21,0.18
2022-04-19 19:01:44,34.2260703910142,-116.867955168709,3034,2267.6,81,3.14,21,0.18
2022-04-19 19:01:45,34.2260767612606,-116.867929603904,3037,2267.4,79,3.22,21,0.18
2022-04-19 19:01:46,34.2260767612606,-116.867891214788,3042,2267.4,79,3.22,21,0.16
2022-04-19 19:01:47,34.2260767612606,-116.867852825671,3046,2267,79,3.4,21,0.16
2022-04-19 19:01:48,34.226067205891,-116.867814436555,3050,2267,79,3.4,21,0.16
2022-04-19 19:01:49,34.2260448262095,-116.867788787931,3054,2266.6,79,3.52,21,0.16
2022-04-19 19:01:50,34.226022362709,-116.867750398815,3058,2266.6,79,3.52,21,0.14
2022-04-19 19:01:51,34.2259936127812,-116.86772483401,3062,2266.2,79,3.6,21,0.14
2022-04-19 19:01:52,34.2259744182229,-116.867686361074,3066,2266,80,3.6,21,0.12
2022-04-19 19:01:53,34.2259552236646,-116.867647971958,3068,2265.6,80,3.5,21,0.12
2022-04-19 19:01:54,34.2259327601641,-116.867609582841,3072,2265.6,81,3.5,21,0.1
2022-04-19 19:01:55,34.2259168345481,-116.867571193725,3076,2265.6,81,3.56,21,0.1
2022-04-19 19:01:56,34.2259071953595,-116.867532804608,3080,2265.6,81,3.56,21,0.08
2022-04-19 19:01:57,34.2258911859244,-116.867519980296,3084,2265.8,81,3.58,21,0.08
2022-04-19 19:01:58,34.2258688062429,-116.86748159118,3086,2266,81,3.58,21,0.06
2022-04-19 19:01:59,34.2258464265615,-116.867456026375,3088,2266,81,3.44,21,0.06
2022-04-19 19:02:00,34.2258175928146,-116.867430377752,3092,2266,81,3.44,21,0.06
2022-04-19 19:02:01,34.2257920280099,-116.867404812947,3094,2266.2,81,3.4,21,0.04
2022-04-19 19:02:02,34.2257855739444,-116.867379164323,3098,2266.4,82,3.4,21,0.04
2022-04-19 19:02:03,34.2257855739444,-116.867353599519,3101,2266.6,82,3.36,21,0.02
2022-04-19 19:02:04,34.2257952131331,-116.867315210402,3103,2266.6,83,3.36,21,0.02
2022-04-19 19:02:05,34.2257983982563,-116.867289561778,3105,2266.8,83,3.28,21,0.02
2022-04-19 19:02:06,34.2258047685027,-116.867251172662,3110,2267.2,83,3.28,21,0
2022-04-19 19:02:07,34.2258144076914,-116.867225607857,3114,2267.8,83,3.34,21,0
2022-04-19 19:02:08,34.2258175928146,-116.867199959233,3118,2268.8,83,3.34,21,0
2022-04-19 19:02:09,34.2258144076914,-116.867174394429,3122,2268.8,83,3.38,21,0
2022-04-19 19:02:10,34.2257855739444,-116.867136005312,3125,2268.8,83,3.38,21,0
2022-04-19 19:02:11,34.2257600091398,-116.867110440508,3125,2268.8,83,3.4,21,0
2022-04-19 19:02:12,34.2257343605161,-116.867084791884,3131,2268.8,83,3.4,21,0
2022-04-19 19:02:13,34.2257056105882,-116.867059227079,3131,2268.8,83,3.28,21,0
2022-04-19 19:02:14,34.2256767768413,-116.867046402767,3134,2269.4,82,3.28,21,0
2022-04-19 19:02:15,34.225641572848,-116.867046402767,3134,2269.4,81,3.12,21,0
2022-04-19 19:02:16,34.2256191931665,-116.867046402767,3138,2269.6,80,3.12,21,0.02
2022-04-19 19:02:17,NA,NA,3140,2270.4,79,3.08,21,0.02
2022-04-19 19:02:18,34.2255999986082,-116.867059227079,3140,2270.4,79,3.08,21,0.04
2022-04-19 19:02:19,NA,NA,3145,2270.4,78,3.04,21,0.06
2022-04-19 19:02:20,34.2255936283618,-116.867097616196,3147,2270,78,3.04,21,0.08
2022-04-19 19:02:21,34.2255999986082,-116.867123181,3147,2269.8,79,2.96,21,0.1
2022-04-19 19:02:22,NA,NA,3151,2269.8,80,2.96,21,0.1
2022-04-19 19:02:23,34.2256063688546,-116.867174394429,3154,2270,81,2.96,21,0.12
2022-04-19 19:02:24,34.2256096377969,-116.867199959233,3157,2270,81,2.96,21,0.12
2022-04-19 19:02:25,NA,NA,3160,2270.2,81,2.94,21,0.12
2022-04-19 19:02:26,34.225596813485,-116.867238432169,3163,2270.8,82,2.94,21,0.14
2022-04-19 19:02:27,34.22558080405,-116.867263996974,3166,2271.4,82,2.94,21,0.14
2022-04-19 19:02:28,34.2255616094917,-116.867289561778,3166,2271.6,83,2.94,21,0.14
2022-04-19 19:02:29,34.2255519703031,-116.867315210402,3169,2272.2,83,2.84,21,0.14
2022-04-19 19:02:30,34.225535960868,-116.867340775207,3169,2272.6,83,2.84,21,0.16
2022-04-19 19:02:31,34.225520035252,-116.86736642383,3173,2273.4,83,2.76,21,0.16
2022-04-19 19:02:32,NA,NA,3173,2274,81,2.76,21,0.16
2022-04-19 19:02:33,34.2254975717515,-116.867391988635,3177,2274,80,2.7,21,0.18
2022-04-19 19:02:34,NA,NA,3179,2274.6,79,2.7,21,0.18
2022-04-19 19:02:35,34.2254912015051,-116.867430377752,3182,2275,79,2.7,21,0.18
2022-04-19 19:02:36,NA,NA,3186,2275,79,2.7,21,0.2
2022-04-19 19:02:37,34.2254943866283,-116.867468766868,3189,2274.8,79,2.78,21,0.2
2022-04-19 19:02:38,34.2255008406937,-116.867494415492,3194,2274.2,79,2.78,20,0.2
2022-04-19 19:02:39,34.2255167663097,-116.867519980296,3198,2274.2,80,2.92,20,0.22
2022-04-19 19:02:40,34.225535960868,-116.867558369413,3202,2274.2,81,2.92,20,0.22
2022-04-19 19:02:41,34.2255616094917,-116.867571193725,3205,2274.6,83,2.98,20,0.2
2022-04-19 19:02:42,34.2255871742964,-116.867609582841,3209,2274.6,84,2.98,20,0.2
2022-04-19 19:02:43,34.2255999986082,-116.867647971958,3213,2275,84,3.08,20,0.2
2022-04-19 19:02:44,34.2256160080433,-116.867686361074,3213,2275.4,84,3.08,20,0.2
2022-04-19 19:02:45,34.2256352026016,-116.867712009698,3217,2275.8,84,3,20,0.2
2022-04-19 19:02:46,34.2256512120366,-116.867750398815,3220,2276.2,84,3,20,0.2
2022-04-19 19:02:47,34.2256607674062,-116.867788787931,3222,2276.4,84,2.96,20,0.18
2022-04-19 19:02:48,NA,NA,3226,2276.8,84,2.96,20,0.2
2022-04-19 19:02:49,34.2256864160299,-116.867827177048,3226,2277,84,2.9,20,0.2
2022-04-19 19:02:50,34.2256959713995,-116.867852825671,3229,2277.4,84,2.9,20,0.22
2022-04-19 19:02:51,34.2256992403418,-116.867878390476,3233,2277.6,83,2.9,20,0.22
2022-04-19 19:02:52,34.2256992403418,-116.867916779593,3233,2277.8,82,2.9,20,0.24
2022-04-19 19:02:53,NA,NA,3237,2278.2,82,2.84,20,0.24
2022-04-19 19:02:54,34.2256959713995,-116.867955168709,3237,2279.2,81,2.84,20,0.26
2022-04-19 19:02:55,34.2256896011531,-116.867993641645,3241,2279.6,81,2.78,20,0.26
2022-04-19 19:02:56,NA,NA,3241,2280.6,81,2.78,20,0.26
2022-04-19 19:02:57,34.2256672214717,-116.868032030761,3245,2281,81,2.72,20,0.26
2022-04-19 19:02:58,NA,NA,3245,2281,82,2.72,20,0.26
2022-04-19 19:02:59,34.2256543971598,-116.868070419878,3248,2281.2,82,2.62,20,0.26
2022-04-19 19:03:00,NA,NA,3248,2281.6,83,2.62,20,0.26
2022-04-19 19:03:01,34.2256288323551,-116.868095984682,3252,2282.2,83,2.58,20,0.26
2022-04-19 19:03:02,NA,NA,3252,2282.2,83,2.58,20,0.26
2022-04-19 19:03:03,34.2256063688546,-116.868108808994,3256,2282.4,81,2.56,20,0.26
2022-04-19 19:03:04,NA,NA,3258,2282.8,80,2.56,20,0.26
2022-04-19 19:03:05,34.22558080405,-116.868083160371,3262,2283,80,2.58,20,0.28
2022-04-19 19:03:06,NA,NA,3265,2283.8,80,2.58,20,0.28
2022-04-19 19:03:07,34.2255519703031,-116.868057595566,3269,2284.2,79,2.7,20,0.3
2022-04-19 19:03:08,34.2255327757448,-116.868044771254,3272,2284.4,79,2.7,20,0.3
2022-04-19 19:03:09,34.2255135811865,-116.868019206449,3272,2284.6,79,2.68,20,0.32
2022-04-19 19:03:10,34.2254943866283,-116.867993641645,3278,2284.6,79,2.68,20,0.32
2022-04-19 19:03:11,34.2254720069468,-116.867955168709,3278,2284.4,79,2.7,21,0.34
2022-04-19 19:03:12,34.2254528123885,-116.867929603904,3283,2284.2,81,2.7,21,0.34
2022-04-19 19:03:13,NA,NA,3285,2284.2,81,2.68,21,0.34
2022-04-19 19:03:14,34.2254304327071,-116.867878390476,3285,2284.4,81,2.68,21,0.34
2022-04-19 19:03:15,NA,NA,3288,2284.6,81,2.58,21,0.32
2022-04-19 19:03:16,34.225398413837,-116.86784000136,3290,2285,82,2.58,21,0.32
2022-04-19 19:03:17,34.2253792192787,-116.86784000136,3290,2285,82,2.54,21,0.32
2022-04-19 19:03:18,NA,NA,3295,2285,82,2.54,21,0.32
2022-04-19 19:03:19,34.225353570655,-116.86784000136,3299,2285.4,82,2.62,21,0.32
2022-04-19 19:03:20,34.2253408301622,-116.867865566164,3303,2286,82,2.62,21,0.3
2022-04-19 19:03:21,NA,NA,3306,2286.4,81,2.66,21,0.3
2022-04-19 19:03:22,34.2253408301622,-116.867916779593,3309,2286.4,81,2.66,21,0.28
2022-04-19 19:03:23,34.225353570655,-116.867955168709,3312,2286.6,81,2.72,21,0.28
2022-04-19 19:03:24,34.22536958009,-116.867993641645,3315,2286.6,81,2.72,21,0.26
2022-04-19 19:03:25,34.2253919597715,-116.868006382138,3318,2287,81,2.72,21,0.26
2022-04-19 19:03:26,34.2254112381488,-116.868032030761,3322,2287.2,81,2.72,21,0.24
2022-04-19 19:03:27,34.2254176083952,-116.868070419878,3326,2287.2,81,2.8,21,0.24
2022-04-19 19:03:28,34.2254336178303,-116.868083160371,3328,2287,81,2.8,21,0.22
2022-04-19 19:03:29,34.2254399880767,-116.868121633306,3332,2286,81,2.82,21,0.22
2022-04-19 19:03:30,34.2254528123885,-116.868160022423,3334,2285.8,81,2.82,21,0.22
2022-04-19 19:03:31,34.2254591826349,-116.868198411539,3338,2285.8,81,2.84,21,0.22
2022-04-19 19:03:32,34.2254623677582,-116.868223976344,3342,2286,81,2.84,21,0.2
2022-04-19 19:03:33,34.2254720069468,-116.86826236546,3344,2286,81,2.88,21,0.2
2022-04-19 19:03:34,34.22547519207,-116.868288014084,3348,2285.8,82,2.88,21,0.2
2022-04-19 19:03:35,34.2254815623164,-116.868326403201,3352,2285.8,82,2.94,21,0.18
2022-04-19 19:03:36,34.2254943866283,-116.868364792317,3355,2286.2,83,2.94,20,0.18
2022-04-19 19:03:37,34.2255072109401,-116.868390440941,3359,2286.4,83,3.02,20,0.16
2022-04-19 19:03:38,34.2255103960633,-116.868428830057,3362,2286.6,83,3.02,20,0.14
2022-04-19 19:03:39,34.2255135811865,-116.868467219174,3364,2287.4,83,2.98,20,0.12
2022-04-19 19:03:40,34.2255167663097,-116.86850560829,3366,2288.4,83,2.98,20,0.1
2022-04-19 19:03:41,34.2255327757448,-116.868543997407,3369,2289.4,83,2.96,20,0.08
2022-04-19 19:03:42,34.2255392298102,-116.868569562212,3373,2290.8,82,2.96,20,0.06
2022-04-19 19:03:43,34.225535960868,-116.868595210835,3377,2291,81,3,20,0.06
2022-04-19 19:03:44,34.225535960868,-116.86862077564,3379,2291.2,81,3,20,0.08
2022-04-19 19:03:45,34.2255392298102,-116.868646424264,3382,2291.2,81,2.98,20,0.1
2022-04-19 19:03:46,34.2255552392453,-116.86868481338,3382,2291,81,2.98,20,0.12
2022-04-19 19:03:47,34.2255584243685,-116.868723202497,3384,2291,83,2.9,20,0.14
2022-04-19 19:03:48,34.2255679797381,-116.868748767301,3387,2291.2,83,2.9,20,0.16
2022-04-19 19:03:49,34.2255616094917,-116.868774415925,3387,2291.4,83,2.88,20,0.18
2022-04-19 19:03:50,NA,NA,3391,2291.8,83,2.88,20,0.2
2022-04-19 19:03:51,34.2255519703031,-116.86879998073,3393,2292.2,83,2.86,20,0.22
2022-04-19 19:03:52,34.2255424149334,-116.868825629354,3397,2292.4,82,2.86,20,0.22
2022-04-19 19:03:53,NA,NA,3399,2292.6,82,2.86,20,0.22
2022-04-19 19:03:54,34.2255167663097,-116.868851194158,3401,2292.6,82,2.86,20,0.22
2022-04-19 19:03:55,34.2255135811865,-116.868876758963,3404,2292.8,82,2.86,20,0.22
2022-04-19 19:03:56,34.2255103960633,-116.868915231898,3404,2292.8,82,2.86,20,0.2
2022-04-19 19:03:57,34.2255103960633,-116.868940796703,3407,2293.4,82,2.74,20,0.2
2022-04-19 19:03:58,34.2255072109401,-116.868966361508,3410,2293.6,82,2.74,20,0.2
2022-04-19 19:03:59,34.2254943866283,-116.868992010131,3413,2293.8,82,2.78,20,0.2
2022-04-19 19:04:00,NA,NA,3417,2293.8,82,2.78,20,0.22
2022-04-19 19:04:01,34.2254815623164,-116.869017574936,3420,2294.4,82,2.82,20,0.22
2022-04-19 19:04:02,34.2254623677582,-116.86904322356,3423,2295,82,2.82,20,0.24
2022-04-19 19:04:03,34.2254431731999,-116.869068788365,3426,2295.2,82,2.86,20,0.26
2022-04-19 19:04:04,34.2254336178303,-116.869107177481,3429,2295.6,82,2.86,20,0.28
2022-04-19 19:04:05,34.2254176083952,-116.869132826105,3432,2295.8,82,2.86,20,0.28
2022-04-19 19:04:06,34.225398413837,-116.869158390909,3432,2296.4,82,2.86,20,0.3
2022-04-19 19:04:07,34.2253792192787,-116.869184039533,3435,2296.8,82,2.76,20,0.32
2022-04-19 19:04:08,34.2253600247204,-116.869196780026,3438,2297.4,82,2.76,20,0.3
2022-04-19 19:04:09,34.2253375612199,-116.86922242865,3440,2298,82,2.72,20,0.3
2022-04-19 19:04:10,NA,NA,3442,2298.4,82,2.72,20,0.28
2022-04-19 19:04:11,34.2253119964153,-116.869235169142,3445,2298.8,82,2.7,20,0.28
2022-04-19 19:04:12,34.225292801857,-116.869235169142,3448,2299,82,2.7,20,0.26
2022-04-19 19:04:13,34.2252767924219,-116.869247993454,3451,2299,82,2.72,20,0.26
2022-04-19 19:04:14,34.2252575978637,-116.869260817766,3451,2299.4,80,2.72,20,0.24
2022-04-19 19:04:15,34.2252352181822,-116.869247993454,3457,2299.6,79,2.74,20,0.24
2022-04-19 19:04:16,34.2252095695585,-116.869235169142,3459,2299.6,78,2.74,20,0.24
2022-04-19 19:04:17,34.2251840047538,-116.869235169142,3462,2299.6,78,2.72,20,0.24
2022-04-19 19:04:18,NA,NA,3465,2298.8,78,2.72,20,0.26
2022-04-19 19:04:19,34.2251424305141,-116.869273558259,3468,2298.6,78,2.74,20,0.26
2022-04-19 19:04:20,34.2251391615719,-116.869299206883,3472,2298.2,78,2.74,20,0.28
2022-04-19 19:04:21,34.2251232359558,-116.869324771687,3475,2298,79,2.76,20,0.28
2022-04-19 19:04:22,34.225110411644,-116.869350420311,3477,2297.6,79,2.76,20,0.28
2022-04-19 19:04:23,34.2250847630203,-116.869363160804,3480,2297.6,79,2.76,20,0.3
2022-04-19 19:04:24,34.2250591982156,-116.869388809428,3483,2298,79,2.76,20,0.28
2022-04-19 19:04:25,34.2250368185341,-116.869401633739,3486,2298,79,2.78,20,0.26
2022-04-19 19:04:26,34.2250144388527,-116.869414374232,3489,2298.2,79,2.78,20,0.24
2022-04-19 19:04:27,34.2249951604754,-116.869427198544,3492,2298.4,79,2.8,20,0.22
2022-04-19 19:04:28,34.2249727807939,-116.869440022856,3495,2298.8,79,2.8,20,0.2
2022-04-19 19:04:29,34.2249504011124,-116.869465587661,3498,2299,79,2.8,20,0.2
2022-04-19 19:04:30,34.2249312065542,-116.869491236284,3502,2299,79,2.8,20,0.18
2022-04-19 19:04:31,34.2249120119959,-116.869516801089,3506,2298.8,80,2.88,20,0.16
2022-04-19 19:04:32,34.2248960025609,-116.869542365894,3509,2298.8,81,2.88,20,0.14
2022-04-19 19:04:33,34.2248736228794,-116.869555190206,3512,2298.8,82,2.9,20,0.14
2022-04-19 19:04:34,34.2248511593789,-116.869593579322,3515,2298.8,82,2.9,20,0.12
2022-04-19 19:04:35,34.2248255945742,-116.869619227946,3518,2299,82,2.9,20,0.12
2022-04-19 19:04:36,34.2248032148927,-116.869631968439,3520,2299.2,82,2.9,20,0.1
2022-04-19 19:04:37,34.2247808352113,-116.869657617062,3524,2299.4,82,2.9,20,0.1
2022-04-19 19:04:38,34.2247680108994,-116.869683181867,3527,2299.4,82,2.9,20,0.08
2022-04-19 19:04:39,34.2247551865876,-116.869708830491,3529,2299.6,82,2.9,20,0.06
2022-04-19 19:04:40,34.2247328069061,-116.869708830491,3532,2299.8,82,2.9,20,0.06
2022-04-19 19:04:41,34.2247071582824,-116.869734395295,3535,2299.8,82,2.9,20,0.04
2022-04-19 19:04:42,34.2246847786009,-116.869747219607,3537,2299.6,82,2.9,20,0.04
2022-04-19 19:04:43,34.2246655840427,-116.8697599601,3540,2299.6,82,2.88,20,0.02
2022-04-19 19:04:44,34.2246432043612,-116.869772784412,3542,2299.6,83,2.88,20,0.02
2022-04-19 19:04:45,34.2246208246797,-116.869785608724,3542,2300.4,84,2.84,20,0
2022-04-19 19:04:46,34.2246016301215,-116.869798433036,3545,2301.2,84,2.84,20,0
2022-04-19 19:04:47,34.2245824355632,-116.869811173528,3548,2302.2,84,2.8,20,0
2022-04-19 19:04:48,34.2245632410049,-116.86982399784,3551,2302.2,83,2.8,20,0.02
2022-04-19 19:04:49,NA,NA,3554,2302.8,83,2.82,20,0.04
2022-04-19 19:04:50,34.224534407258,-116.869836822152,3556,2303.4,82,2.82,20,0.06
2022-04-19 19:04:51,34.2245152126998,-116.869836822152,3556,2303.8,82,2.78,20,0.08
2022-04-19 19:04:52,34.2244863789529,-116.869836822152,3556,2303.8,81,2.78,20,0.1
2022-04-19 19:04:53,34.2244639992714,-116.869836822152,3560,2304,81,2.72,20,0.14
2022-04-19 19:04:54,34.224457629025,-116.869862386957,3563,2304.4,81,2.72,20,0.16
